134,Must Do Questions (1 - 500),"Tree, Breadth-First Search, Binary Tree",https://leetcode.com/problems/find-peak-element,Medium
135,Must Do Questions (1 - 500),"Array, Binary Search",https://leetcode.com/problems/insert-delete-getrandom-o1,Medium
136,Must Do Questions (1 - 500),"Array, Hash Table, Math, Design, Randomized",https://leetcode.com/problems/balanced-binary-tree,Medium
137,Must Do Questions (1 - 500),"Tree, Depth-First Search, Binary Tree",https://leetcode.com/problems/palindrome-number,Easy
138,Must Do Questions (1 - 500),Math,https://leetcode.com/problems/n-queens,Easy
139,Must Do Questions (1 - 500),"Array, Backtracking",https://leetcode.com/problems/k-closest-points-to-origin,Hard
140,Must Do Questions (1 - 500),"Array, Math, Divide and Conquer, Geometry, Sorting, Heap (Priority Queue), Quickselect",https://leetcode.com/problems/odd-even-linked-list,Medium
141,Must Do Questions (1 - 500),Linked List,https://leetcode.com/problems/minimum-height-trees,Medium
142,Must Do Questions (1 - 500),"Depth-First Search, Breadth-First Search, Graph, Topological Sort",https://leetcode.com/problems/same-tree,Medium
143,Must Do Questions (1 - 500),"Tree, Depth-First Search, Breadth-First Search, Binary Tree",https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree,Easy
144,Must Do Questions (1 - 500),"Tree, Depth-First Search, Binary Search Tree, Binary Tree",https://leetcode.com/problems/shortest-unsorted-continuous-subarray,Easy
145,Must Do Questions (1 - 500),"Array, Two Pointers, Stack, Greedy, Sorting, Monotonic Stack",https://leetcode.com/problems/binary-search-tree-iterator,Medium
146,Must Do Questions (1 - 500),"Stack, Tree, Design, Binary Search Tree, Binary Tree, Iterator",https://leetcode.com/problems/longest-increasing-path-in-a-matrix,Medium
147,Must Do Questions (1 - 500),"Dynamic Programming, Depth-First Search, Breadth-First Search, Graph, Topological Sort, Memoization",https://leetcode.com/problems/queue-reconstruction-by-height,Hard
148,Must Do Questions (1 - 500),"Array, Greedy, Sorting",https://leetcode.com/problems/path-sum,Medium
149,Must Do Questions (1 - 500),"Tree, Depth-First Search, Binary Tree",https://leetcode.com/problems/delete-node-in-a-bst,Easy
150,Must Do Questions (1 - 500),"Tree, Binary Search Tree, Binary Tree",https://leetcode.com/problems/subtree-of-another-tree,Medium
151,Must Do Questions (1 - 500),"Tree, Depth-First Search, String Matching, Binary Tree, Hash Function",https://leetcode.com/problems/missing-number,Easy
152,Must Do Questions (1 - 500),"Array, Hash Table, Math, Bit Manipulation, Sorting",https://leetcode.com/problems/longest-palindromic-subsequence,Easy
153,Must Do Questions (1 - 500),"String, Dynamic Programming",https://leetcode.com/problems/evaluate-division,Medium
154,Must Do Questions (1 - 500),"Array, Depth-First Search, Breadth-First Search, Union Find, Graph, Shortest Path",https://leetcode.com/problems/house-robber-ii,Medium
155,Must Do Questions (1 - 500),"Array, Dynamic Programming",https://leetcode.com/problems/pascals-triangle,Medium
156,Must Do Questions (1 - 500),"Array, Dynamic Programming",https://leetcode.com/problems/clone-graph,Easy
157,Must Do Questions (1 - 500),"Hash Table, Depth-First Search, Breadth-First Search, Graph",https://leetcode.com/problems/coin-change-2,Medium
158,Must Do Questions (1 - 500),"Array, Dynamic Programming",https://leetcode.com/problems/happy-number,Medium
159,Must Do Questions (1 - 500),"Hash Table, Math, Two Pointers",https://leetcode.com/problems/number-of-provinces,Easy
160,Must Do Questions (1 - 500),"Depth-First Search, Breadth-First Search, Union Find, Graph",https://leetcode.com/problems/single-element-in-a-sorted-array,Medium
161,Must Do Questions (1 - 500),"Array, Binary Search",https://leetcode.com/problems/gas-station,Medium
162,Must Do Questions (1 - 500),"Array, Greedy",https://leetcode.com/problems/unique-binary-search-trees-ii,Medium
163,Must Do Questions (1 - 500),"Dynamic Programming, Backtracking, Tree, Binary Search Tree, Binary Tree",https://leetcode.com/problems/cheapest-flights-within-k-stops,Medium
164,Must Do Questions (1 - 500),"Dynamic Programming, Depth-First Search, Breadth-First Search, Graph, Heap (Priority Queue), Shortest Path",https://leetcode.com/problems/middle-of-the-linked-list,Medium
165,Must Do Questions (1 - 500),"Linked List, Two Pointers",https://leetcode.com/problems/remove-k-digits,Easy
166,Must Do Questions (1 - 500),"String, Stack, Greedy, Monotonic Stack",https://leetcode.com/problems/sudoku-solver,Medium
167,Must Do Questions (1 - 500),"Array, Backtracking, Matrix",https://leetcode.com/problems/surrounded-regions,Hard
168,Must Do Questions (1 - 500),"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix",https://leetcode.com/problems/count-complete-tree-nodes,Medium
169,Must Do Questions (1 - 500),"Binary Search, Tree, Depth-First Search, Binary Tree",https://leetcode.com/problems/remove-invalid-parentheses,Medium
170,Must Do Questions (1 - 500),"String, Backtracking, Breadth-First Search",https://leetcode.com/problems/partition-to-k-equal-sum-subsets,Hard
171,Must Do Questions (1 - 500),"Array, Dynamic Programming, Backtracking, Bit Manipulation, Memoization, Bitmask",https://leetcode.com/problems/two-sum-ii-input-array-is-sorted,Medium
172,Must Do Questions (1 - 500),"Array, Two Pointers, Binary Search",https://leetcode.com/problems/first-unique-character-in-a-string,Easy
173,Must Do Questions (1 - 500),"Hash Table, String, Queue, Counting",https://leetcode.com/problems/largest-number,Easy
174,Must Do Questions (1 - 500),"String, Greedy, Sorting",https://leetcode.com/problems/count-primes,Medium
175,Must Do Questions (1 - 500),"Array, Math, Enumeration, Number Theory",https://leetcode.com/problems/squares-of-a-sorted-array,Medium
176,Must Do Questions (1 - 500),"Array, Two Pointers, Sorting",https://leetcode.com/problems/permutations-ii,Easy
177,Must Do Questions (1 - 500),"Array, Backtracking",https://leetcode.com/problems/word-break-ii,Medium
178,Must Do Questions (1 - 500),"Hash Table, String, Dynamic Programming, Backtracking, Trie, Memoization",https://leetcode.com/problems/combination-sum-ii,Hard
179,Must Do Questions (1 - 500),"Array, Backtracking",https://leetcode.com/problems/triangle,Medium
180,Must Do Questions (1 - 500),"Array, Dynamic Programming",https://leetcode.com/problems/remove-linked-list-elements,Medium
181,Must Do Questions (1 - 500),"Linked List, Recursion",https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii,Easy
182,Must Do Questions (1 - 500),"Linked List, Two Pointers",https://leetcode.com/problems/valid-sudoku,Medium
183,Must Do Questions (1 - 500),"Array, Hash Table, Matrix",https://leetcode.com/problems/path-sum-ii,Medium
184,Must Do Questions (1 - 500),"Backtracking, Tree, Depth-First Search, Binary Tree",https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree,Medium
185,Must Do Questions (1 - 500),"Linked List, Divide and Conquer, Tree, Binary Search Tree, Binary Tree",https://leetcode.com/problems/insert-interval,Medium
186,Must Do Questions (1 - 500),Array,https://leetcode.com/problems/wildcard-matching,Medium
187,Must Do Questions (1 - 500),"String, Dynamic Programming, Greedy, Recursion",https://leetcode.com/problems/subsets-ii,Hard
188,Must Do Questions (1 - 500),"Array, Backtracking, Bit Manipulation",https://leetcode.com/problems/unique-paths-ii,Medium
189,Must Do Questions (1 - 500),"Array, Dynamic Programming, Matrix",https://leetcode.com/problems/split-array-largest-sum,Medium
190,Must Do Questions (1 - 500),"Array, Binary Search, Dynamic Programming, Greedy",https://leetcode.com/problems/reorganize-string,Hard
191,Must Do Questions (1 - 500),"Hash Table, String, Greedy, Sorting, Heap (Priority Queue), Counting",https://leetcode.com/problems/permutation-in-string,Medium
192,Must Do Questions (1 - 500),"Hash Table, Two Pointers, String, Sliding Window",https://leetcode.com/problems/majority-element-ii,Medium
193,Must Do Questions (1 - 500),"Array, Hash Table, Sorting, Counting",https://leetcode.com/problems/construct-binary-tree-from-inorder-and-postorder-traversal,Medium
194,Must Do Questions (1 - 500),"Array, Hash Table, Divide and Conquer, Tree, Binary Tree",https://leetcode.com/problems/minimum-cost-for-tickets,Medium
195,Must Do Questions (1 - 500),"Array, Dynamic Programming",https://leetcode.com/problems/top-k-frequent-words,Medium
196,Must Do Questions (1 - 500),"Hash Table, String, Trie, Sorting, Heap (Priority Queue), Bucket Sort, Counting",https://leetcode.com/problems/island-perimeter,Medium
197,Must Do Questions (1 - 500),"Array, Depth-First Search, Breadth-First Search, Matrix",https://leetcode.com/problems/remove-duplicates-from-sorted-list,Easy
198,Must Do Questions (1 - 500),Linked List,https://leetcode.com/problems/add-binary,Easy
199,Must Do Questions (1 - 500),"Math, String, Bit Manipulation, Simulation",https://leetcode.com/problems/01-matrix,Easy
200,Must Do Questions (1 - 500),"Array, Dynamic Programming, Breadth-First Search, Matrix",https://leetcode.com/problems/valid-anagram,Medium
201,Must Do Questions (1 - 500),"Hash Table, String, Sorting",https://leetcode.com/problems/multiply-strings,Easy
202,Must Do Questions (1 - 500),"Math, String, Simulation",https://leetcode.com/problems/first-bad-version,Medium
203,Must Do Questions (1 - 500),"Binary Search, Interactive",https://leetcode.com/problems/design-add-and-search-words-data-structure,Easy
204,Must Do Questions (1 - 500),"String, Depth-First Search, Design, Trie",https://leetcode.com/problems/next-greater-element-ii,Medium
205,Must Do Questions (1 - 500),"Array, Stack, Monotonic Stack",https://leetcode.com/problems/basic-calculator-ii,Medium
206,Must Do Questions (1 - 500),"Math, String, Stack",https://leetcode.com/problems/accounts-merge,Medium
207,Must Do Questions (1 - 500),"Array, String, Depth-First Search, Breadth-First Search, Union Find",https://leetcode.com/problems/valid-palindrome-ii,Medium
208,Must Do Questions (1 - 500),"Two Pointers, String, Greedy",https://leetcode.com/problems/delete-node-in-a-linked-list,Easy
209,Must Do Questions (1 - 500),Linked List,https://leetcode.com/problems/interval-list-intersections,Easy
210,Must Do Questions (1 - 500),"Array, Two Pointers",https://leetcode.com/problems/rotate-list,Medium
211,Must Do Questions (1 - 500),"Linked List, Two Pointers",https://leetcode.com/problems/sum-root-to-leaf-numbers,Medium
212,Must Do Questions (1 - 500),"Tree, Depth-First Search, Binary Tree",https://leetcode.com/problems/dungeon-game,Medium
213,Must Do Questions (1 - 500),"Array, Dynamic Programming, Matrix",https://leetcode.com/problems/powx-n,Hard
214,Must Do Questions (1 - 500),"Math, Recursion",https://leetcode.com/problems/max-consecutive-ones-iii,Medium
215,Must Do Questions (1 - 500),"Array, Binary Search, Sliding Window, Prefix Sum",https://leetcode.com/problems/intersection-of-two-arrays-ii,Medium
216,Must Do Questions (1 - 500),"Array, Hash Table, Two Pointers, Binary Search, Sorting",https://leetcode.com/problems/remove-duplicate-letters,Easy
217,Must Do Questions (1 - 500),"String, Stack, Greedy, Monotonic Stack",https://leetcode.com/problems/recover-binary-search-tree,Medium
218,Must Do Questions (1 - 500),"Tree, Depth-First Search, Binary Search Tree, Binary Tree",https://leetcode.com/problems/is-graph-bipartite,Medium
219,Must Do Questions (1 - 500),"Depth-First Search, Breadth-First Search, Union Find, Graph",https://leetcode.com/problems/contiguous-array,Medium
220,Must Do Questions (1 - 500),"Array, Hash Table, Prefix Sum",https://leetcode.com/problems/find-k-closest-elements,Medium
